id,percentage_column,bst_time,day_of_week,current_date_bst,temperature,humidity,chance_of_rain,wind
1951,42,1245,3,2024-10-10,4,77,19,13
1952,40,1265,3,2024-10-10,4,77,19,13
1953,41,1285,3,2024-10-10,4,78,24,13
1954,29,1305,3,2024-10-10,4,78,24,13
1955,0,366,4,2024-10-11,11,80,52,14
1956,0,386,4,2024-10-11,11,80,52,15
1957,21,405,4,2024-10-11,11,80,51,14
1958,29,425,4,2024-10-11,11,80,51,14
1959,31,446,4,2024-10-11,11,80,45,15
1960,25,465,4,2024-10-11,11,80,45,15
1961,30,486,4,2024-10-11,11,80,43,14
1962,35,506,4,2024-10-11,11,80,45,14
1963,29,525,4,2024-10-11,11,80,40,16
1964,33,546,4,2024-10-11,11,79,40,16
1965,29,566,4,2024-10-11,11,79,39,16
1966,41,585,4,2024-10-11,11,79,47,15
1967,33,605,4,2024-10-11,11,78,38,16
1968,40,625,4,2024-10-11,10,78,39,15
1969,47,645,4,2024-10-11,11,78,31,17
1970,41,665,4,2024-10-11,11,78,31,17
1971,45,686,4,2024-10-11,11,75,24,17
1972,45,705,4,2024-10-11,11,76,24,16
1973,40,725,4,2024-10-11,11,76,24,16
1974,38,746,4,2024-10-11,13,75,24,17
1975,35,765,4,2024-10-11,13,74,24,16
1976,33,786,4,2024-10-11,12,71,46,18
1977,40,805,4,2024-10-11,12,70,36,18
1978,47,825,4,2024-10-11,12,71,36,18
1979,47,845,4,2024-10-11,13,70,35,18
1980,43,865,4,2024-10-11,13,73,24,17
1981,41,885,4,2024-10-11,13,73,24,17
1982,40,906,4,2024-10-11,13,73,24,17
1983,47,925,4,2024-10-11,7,79,21,18
1984,47,945,4,2024-10-11,7,80,18,17
1985,48,966,4,2024-10-11,7,80,31,18
1986,65,985,4,2024-10-11,7,80,31,18
1987,76,1005,4,2024-10-11,7,79,72,17
1988,75,1026,4,2024-10-11,7,81,62,19
1989,63,1045,4,2024-10-11,7,81,33,18
1990,60,1065,4,2024-10-11,7,81,10,17
1991,64,1086,4,2024-10-11,7,81,10,17
1992,74,1105,4,2024-10-11,7,81,9,17
1993,65,1126,4,2024-10-11,7,81,9,17
1994,60,1145,4,2024-10-11,7,82,10,18
1995,52,1165,4,2024-10-11,7,82,10,18
1996,54,1186,4,2024-10-11,7,83,10,17
1997,58,1206,4,2024-10-11,7,82,11,18
1998,55,1226,4,2024-10-11,7,82,11,18
1999,51,1245,4,2024-10-11,7,82,7,17
2000,55,1266,4,2024-10-11,7,82,7,17
2001,49,1285,4,2024-10-11,7,82,34,17
2002,52,1305,4,2024-10-11,7,81,20,18
2003,19,365,5,2024-10-12,10,79,46,20
2004,19,385,5,2024-10-12,10,77,43,19
2005,19,405,5,2024-10-12,10,77,43,19
2006,19,425,5,2024-10-12,9,79,49,18
2007,19,445,5,2024-10-12,9,79,49,20
2008,1,466,5,2024-10-12,9,79,52,20
2009,5,485,5,2024-10-12,9,79,60,19
2010,24,505,5,2024-10-12,10,78,59,25
2011,32,525,5,2024-10-12,10,78,64,23
2012,27,546,5,2024-10-12,9,77,91,22
2013,24,566,5,2024-10-12,9,77,91,22
2014,25,585,5,2024-10-12,10,77,99,24
2015,25,605,5,2024-10-12,10,77,96,24
2016,34,626,5,2024-10-12,9,79,100,21
2017,39,645,5,2024-10-12,10,79,54,21
2018,45,665,5,2024-10-12,10,80,61,21
2019,40,686,5,2024-10-12,10,79,24,20
2020,32,705,5,2024-10-12,10,79,39,18
2021,32,726,5,2024-10-12,10,78,49,14
2022,32,745,5,2024-10-12,10,77,50,18
2023,38,765,5,2024-10-12,10,77,99,13
2024,33,785,5,2024-10-12,10,74,64,16
2025,25,805,5,2024-10-12,10,72,79,15
2026,25,825,5,2024-10-12,10,71,33,14
2027,21,846,5,2024-10-12,10,72,65,13
2028,26,865,5,2024-10-12,10,70,70,12
2029,29,886,5,2024-10-12,10,70,70,12
2030,36,905,5,2024-10-12,10,71,87,12
2031,43,926,5,2024-10-12,1,76,100,16
2032,35,946,5,2024-10-12,1,79,100,17
2033,32,966,5,2024-10-12,1,79,88,17
2034,35,985,5,2024-10-12,1,79,35,17
2035,42,1005,5,2024-10-12,1,79,35,17
2036,50,1026,5,2024-10-12,1,78,33,17
2037,47,1046,5,2024-10-12,1,77,52,17
2038,54,1065,5,2024-10-12,1,77,58,17
2039,45,1086,5,2024-10-12,1,77,54,16
2040,42,1106,5,2024-10-12,1,77,36,17
2041,30,1125,5,2024-10-12,1,77,36,17
2042,33,1145,5,2024-10-12,1,76,40,17
2043,38,1166,5,2024-10-12,1,77,43,17
2044,42,1186,5,2024-10-12,1,77,43,17
2045,47,1206,5,2024-10-12,1,77,59,17
2046,43,1226,5,2024-10-12,1,76,56,16
2047,38,1246,5,2024-10-12,1,76,56,16
2048,2,1265,5,2024-10-12,1,74,68,14
2049,1,1286,5,2024-10-12,1,74,4,15
2050,1,1306,5,2024-10-12,1,74,4,15
2051,1,365,6,2024-10-13,9,65,2,9
2052,1,385,6,2024-10-13,9,66,2,8
2053,1,405,6,2024-10-13,9,66,2,8
2054,1,425,6,2024-10-13,9,65,2,9
2055,1,445,6,2024-10-13,9,65,2,9
2056,1,465,6,2024-10-13,9,65,2,8
2057,5,485,6,2024-10-13,9,62,2,8
2058,14,506,6,2024-10-13,9,62,2,7
2059,25,525,6,2024-10-13,9,62,2,7
2060,25,545,6,2024-10-13,9,62,2,7
2061,27,565,6,2024-10-13,9,61,2,7
2062,22,585,6,2024-10-13,9,61,1,9
2063,22,605,6,2024-10-13,9,60,1,8
2064,34,626,6,2024-10-13,9,60,2,9
2065,35,645,6,2024-10-13,9,59,1,9
2066,37,665,6,2024-10-13,9,59,1,9
2067,34,686,6,2024-10-13,9,57,1,9
2068,34,705,6,2024-10-13,9,57,1,9
2069,34,726,6,2024-10-13,9,57,1,9
2070,37,746,6,2024-10-13,9,56,1,7
2071,38,765,6,2024-10-13,9,57,1,7
2072,30,785,6,2024-10-13,9,57,1,7
2073,33,806,6,2024-10-13,9,60,1,8
2074,39,825,6,2024-10-13,9,60,1,8
2075,42,845,6,2024-10-13,10,57,1,9
2076,31,865,6,2024-10-13,10,58,1,8
2077,35,885,6,2024-10-13,10,58,1,8
2078,27,905,6,2024-10-13,3,73,6,6
2079,30,925,6,2024-10-13,3,73,6,6
2080,32,945,6,2024-10-13,3,73,6,5
2081,32,966,6,2024-10-13,3,73,6,5
2082,37,985,6,2024-10-13,3,74,7,4
2083,38,1005,6,2024-10-13,3,74,7,4
2084,46,1025,6,2024-10-13,3,77,8,4
2085,39,1045,6,2024-10-13,3,77,7,7
2086,38,1065,6,2024-10-13,3,78,7,6
2087,37,1086,6,2024-10-13,3,80,7,4
2088,40,1105,6,2024-10-13,3,80,7,4
2089,39,1126,6,2024-10-13,3,81,23,4
2090,36,1145,6,2024-10-13,3,81,23,4
2091,40,1165,6,2024-10-13,3,82,22,4
2092,44,1185,6,2024-10-13,3,82,22,4
2093,40,1206,6,2024-10-13,3,83,24,4
2094,50,1225,6,2024-10-13,3,83,7,4
2095,47,1245,6,2024-10-13,3,83,13,4
2096,24,1266,6,2024-10-13,3,83,7,4
2097,13,1286,6,2024-10-13,3,83,7,4
2098,13,1305,6,2024-10-13,3,84,7,4
2099,12,365,0,2024-10-14,12,76,5,8
2100,1,386,0,2024-10-14,13,76,5,8
2101,15,406,0,2024-10-14,13,75,5,7
2102,41,425,0,2024-10-14,13,75,5,7
2103,54,445,0,2024-10-14,12,75,5,7
2104,44,465,0,2024-10-14,12,73,4,7
2105,44,486,0,2024-10-14,12,73,4,7
2106,42,506,0,2024-10-14,12,72,4,7
2107,41,525,0,2024-10-14,12,71,4,8
2108,34,545,0,2024-10-14,12,73,4,7
2109,35,565,0,2024-10-14,12,71,4,8
2110,40,586,0,2024-10-14,12,69,4,8
2111,42,605,0,2024-10-14,12,70,4,8
2112,37,625,0,2024-10-14,12,70,4,7
2113,35,645,0,2024-10-14,12,70,4,7
2114,45,665,0,2024-10-14,12,67,3,7
2115,47,685,0,2024-10-14,12,67,3,7
2116,45,706,0,2024-10-14,12,67,2,7
2117,40,726,0,2024-10-14,12,64,2,8
2118,39,746,0,2024-10-14,12,64,2,8
2119,26,765,0,2024-10-14,12,62,2,7
2120,25,785,0,2024-10-14,12,62,2,7
2121,25,806,0,2024-10-14,12,60,2,9
2122,23,825,0,2024-10-14,12,60,2,9
2123,28,846,0,2024-10-14,12,60,2,8
2124,38,865,0,2024-10-14,12,60,2,8
2125,38,885,0,2024-10-14,12,60,2,8
2126,32,905,0,2024-10-14,12,60,2,8
2127,36,925,0,2024-10-14,3,80,7,8
2128,54,945,0,2024-10-14,3,78,7,7
2129,58,965,0,2024-10-14,3,81,7,7
2130,61,986,0,2024-10-14,3,80,7,7
2131,62,1005,0,2024-10-14,3,80,7,7
2132,62,1026,0,2024-10-14,3,82,7,7
2133,69,1046,0,2024-10-14,3,82,7,7
2134,65,1065,0,2024-10-14,3,84,7,4
2135,75,1086,0,2024-10-14,3,83,7,4
2136,58,1105,0,2024-10-14,3,84,7,4
2137,62,1126,0,2024-10-14,2,85,7,4
2138,54,1145,0,2024-10-14,3,85,7,5
2139,68,1165,0,2024-10-14,3,85,7,4
2140,72,1185,0,2024-10-14,2,87,7,4
2141,79,1205,0,2024-10-14,3,88,7,4
2142,85,1225,0,2024-10-14,3,88,7,4
2143,89,1246,0,2024-10-14,3,89,7,4
2144,80,1266,0,2024-10-14,3,88,7,4
2145,72,1286,0,2024-10-14,3,88,7,6
2146,71,1305,0,2024-10-14,3,88,7,5
2147,0,365,1,2024-10-15,14,83,5,12
2148,0,385,1,2024-10-15,14,83,5,12
2149,14,405,1,2024-10-15,14,83,5,13
2150,33,425,1,2024-10-15,14,83,5,13
2151,40,446,1,2024-10-15,14,82,5,13
2152,42,465,1,2024-10-15,14,83,5,12
2153,33,485,1,2024-10-15,14,83,5,13
2154,25,506,1,2024-10-15,14,82,5,13
2155,33,525,1,2024-10-15,14,82,5,13
2156,33,546,1,2024-10-15,14,81,6,13
2157,26,566,1,2024-10-15,13,80,6,12
2158,22,585,1,2024-10-15,13,80,6,12
2159,20,606,1,2024-10-15,14,79,6,13
2160,31,625,1,2024-10-15,13,78,5,13
2161,25,645,1,2024-10-15,14,78,6,13
2162,26,665,1,2024-10-15,13,78,5,13
2163,26,685,1,2024-10-15,13,78,4,13
2164,22,705,1,2024-10-15,13,78,4,13
2165,14,725,1,2024-10-15,13,77,4,13
2166,9,745,1,2024-10-15,13,77,3,13
2167,15,765,1,2024-10-15,13,77,3,13
2168,16,785,1,2024-10-15,13,77,3,13
2169,19,805,1,2024-10-15,13,76,3,12
2170,13,825,1,2024-10-15,13,77,4,12
2171,11,846,1,2024-10-15,13,77,4,12
2172,11,866,1,2024-10-15,14,77,3,13
2173,11,885,1,2024-10-15,14,80,3,12
2174,15,905,1,2024-10-15,12,80,4,12
2175,25,925,1,2024-10-15,11,87,100,16
2176,48,945,1,2024-10-15,11,88,100,16
2177,65,965,1,2024-10-15,11,89,100,16
2178,85,985,1,2024-10-15,11,89,100,16
2179,64,1005,1,2024-10-15,11,89,100,16
2180,61,1025,1,2024-10-15,11,90,99,15
2181,63,1045,1,2024-10-15,11,89,99,17
2182,67,1065,1,2024-10-15,11,89,99,16
2183,67,1085,1,2024-10-15,11,90,99,15
2184,63,1105,1,2024-10-15,11,90,99,16
2185,58,1125,1,2024-10-15,11,90,99,15
2186,45,1145,1,2024-10-15,10,91,99,15
2187,45,1166,1,2024-10-15,11,91,99,15
2188,62,1185,1,2024-10-15,11,91,99,16
2189,58,1205,1,2024-10-15,11,92,99,16
2190,56,1225,1,2024-10-15,11,92,99,16
2191,55,1246,1,2024-10-15,11,93,99,15
2192,50,1265,1,2024-10-15,11,92,99,16
2193,42,1285,1,2024-10-15,11,93,99,15
2194,49,1305,1,2024-10-15,11,92,99,16
2195,15,365,2,2024-10-16,15,94,100,17
2196,15,385,2,2024-10-16,13,77,3,13
2197,17,406,2,2024-10-16,15,94,100,16
2198,26,425,2,2024-10-16,15,94,100,20
2199,35,445,2,2024-10-16,15,94,100,20
2200,27,465,2,2024-10-16,15,94,100,20
2201,23,485,2,2024-10-16,15,94,100,18
2202,25,505,2,2024-10-16,15,94,100,20
2203,30,525,2,2024-10-16,15,94,100,18
2204,29,545,2,2024-10-16,15,94,100,15
2205,32,565,2,2024-10-16,15,94,100,15
2206,35,585,2,2024-10-16,15,94,100,15
2207,35,605,2,2024-10-16,15,94,100,15
2208,48,625,2,2024-10-16,15,94,100,9
2209,44,645,2,2024-10-16,15,94,100,8
2210,50,665,2,2024-10-16,15,94,100,8
2211,57,685,2,2024-10-16,15,94,100,8
2212,47,705,2,2024-10-16,15,94,100,8
2213,38,725,2,2024-10-16,15,94,100,8
2214,37,745,2,2024-10-16,15,94,100,8
2215,26,765,2,2024-10-16,14,94,100,8
2216,40,785,2,2024-10-16,14,94,100,7
2217,52,805,2,2024-10-16,14,94,100,6
2218,39,825,2,2024-10-16,14,95,100,7
2219,37,845,2,2024-10-16,14,94,100,8
2220,42,865,2,2024-10-16,14,95,100,6
2221,48,885,2,2024-10-16,14,96,100,5
2222,44,905,2,2024-10-16,14,96,100,5
2223,45,925,2,2024-10-16,11,99,100,7
2224,45,945,2,2024-10-16,11,99,100,7
2225,42,966,2,2024-10-16,11,99,100,7
2226,50,985,2,2024-10-16,11,99,100,7
2227,52,1005,2,2024-10-16,11,98,100,6
2228,56,1025,2,2024-10-16,11,98,100,6
2229,63,1045,2,2024-10-16,11,98,100,6
2230,62,1065,2,2024-10-16,11,98,100,6
2231,59,1085,2,2024-10-16,11,98,100,6
2232,55,1105,2,2024-10-16,11,98,100,6
2233,59,1125,2,2024-10-16,11,99,100,5
2234,58,1145,2,2024-10-16,11,99,100,5
2235,45,1165,2,2024-10-16,11,100,100,5
2236,46,1185,2,2024-10-16,11,99,100,5
2237,56,1205,2,2024-10-16,11,98,100,5
2238,52,1225,2,2024-10-16,11,98,100,5
2239,45,1245,2,2024-10-16,11,98,100,5
2240,46,1265,2,2024-10-16,11,98,100,5
2241,44,1286,2,2024-10-16,11,100,100,5
2242,50,1305,2,2024-10-16,11,100,100,5
2243,16,366,3,2024-10-17,15,85,14,14
2244,16,385,3,2024-10-17,15,85,13,14
2245,18,405,3,2024-10-17,15,85,10,14
2246,28,425,3,2024-10-17,15,84,10,14
2247,29,445,3,2024-10-17,15,84,11,14
2248,29,465,3,2024-10-17,15,84,10,14
2249,25,485,3,2024-10-17,16,83,10,14
2250,20,505,3,2024-10-17,16,83,11,14
2251,20,525,3,2024-10-17,16,83,5,14
2252,21,545,3,2024-10-17,16,81,5,16
2253,21,565,3,2024-10-17,16,81,5,16
2254,17,585,3,2024-10-17,16,80,5,13
2255,25,605,3,2024-10-17,16,80,5,13
2256,26,625,3,2024-10-17,16,80,5,13
2257,30,645,3,2024-10-17,16,77,5,17
2258,25,665,3,2024-10-17,16,77,6,11
2259,25,685,3,2024-10-17,16,77,6,11
2260,19,705,3,2024-10-17,16,77,7,11
2261,21,725,3,2024-10-17,16,77,7,11
2262,25,745,3,2024-10-17,16,73,5,13
2263,30,765,3,2024-10-17,16,73,4,13
2264,29,785,3,2024-10-17,16,74,4,13
2265,19,805,3,2024-10-17,16,74,4,13
2266,19,825,3,2024-10-17,16,74,3,10
2267,22,846,3,2024-10-17,17,74,8,10
2268,15,865,3,2024-10-17,17,74,8,10
2269,19,885,3,2024-10-17,16,72,10,10
2270,19,905,3,2024-10-17,16,73,10,10
2271,26,925,3,2024-10-17,16,73,8,10
2272,33,945,3,2024-10-17,8,88,35,11
2273,37,965,3,2024-10-17,8,88,35,11
2274,38,985,3,2024-10-17,8,87,41,10
2275,48,1005,3,2024-10-17,8,87,41,10
2276,53,1025,3,2024-10-17,8,88,39,12
2277,55,1045,3,2024-10-17,8,88,51,11
2278,59,1065,3,2024-10-17,8,89,59,10
2279,54,1085,3,2024-10-17,8,89,59,10
2280,46,1105,3,2024-10-17,8,90,36,10
2281,42,1125,3,2024-10-17,8,90,36,10
2282,45,1145,3,2024-10-17,8,91,12,10
2283,49,1165,3,2024-10-17,8,91,12,10
2284,51,1185,3,2024-10-17,8,92,21,9
2285,48,1205,3,2024-10-17,8,92,35,10
2286,41,1225,3,2024-10-17,8,92,7,10
2287,41,1245,3,2024-10-17,8,92,24,8
2288,39,1265,3,2024-10-17,8,92,30,9
2289,35,1285,3,2024-10-17,8,92,40,9
2290,39,1305,3,2024-10-17,8,92,50,9
2291,1,365,4,2024-10-18,15,82,45,15
2292,1,385,4,2024-10-18,15,82,45,15
2293,15,405,4,2024-10-18,15,82,47,16
2294,27,425,4,2024-10-18,16,81,48,15
2295,39,445,4,2024-10-18,16,81,48,15
2296,30,465,4,2024-10-18,15,82,65,14
2297,25,485,4,2024-10-18,16,81,59,16
2298,24,505,4,2024-10-18,16,79,60,15
2299,25,525,4,2024-10-18,15,78,56,16
2300,22,545,4,2024-10-18,15,79,59,15
2301,21,565,4,2024-10-18,16,78,56,16
2302,35,585,4,2024-10-18,15,77,57,15
2303,39,605,4,2024-10-18,15,77,57,15
2304,35,625,4,2024-10-18,15,78,57,15
2305,40,646,4,2024-10-18,15,79,54,15
2306,31,665,4,2024-10-18,15,76,59,15
2307,41,685,4,2024-10-18,15,76,57,15
2308,45,705,4,2024-10-18,15,76,55,15
2309,42,725,4,2024-10-18,15,76,55,15
2310,45,745,4,2024-10-18,15,75,43,15
2311,51,765,4,2024-10-18,15,75,36,15
2312,37,785,4,2024-10-18,15,75,36,15
2313,29,805,4,2024-10-18,15,76,24,15
2314,34,825,4,2024-10-18,15,76,24,14
2315,23,845,4,2024-10-18,15,74,23,14
2316,27,865,4,2024-10-18,15,75,20,14
2317,30,885,4,2024-10-18,16,73,30,14
2318,30,905,4,2024-10-18,16,75,24,14
2319,34,925,4,2024-10-18,10,85,100,15
2320,46,945,4,2024-10-18,10,85,98,16
2321,40,965,4,2024-10-18,10,86,100,15
2322,48,985,4,2024-10-18,10,85,97,16
2323,52,1005,4,2024-10-18,10,87,95,15
2324,64,1025,4,2024-10-18,10,87,97,15
2325,63,1045,4,2024-10-18,10,87,94,16
2326,73,1065,4,2024-10-18,10,87,94,16
2327,74,1085,4,2024-10-18,10,89,97,13
2328,68,1105,4,2024-10-18,10,89,94,13
2329,60,1125,4,2024-10-18,10,89,82,13
2330,64,1145,4,2024-10-18,10,89,92,13
2331,60,1165,4,2024-10-18,10,88,97,18
2332,44,1185,4,2024-10-18,10,88,84,16
2333,44,1205,4,2024-10-18,9,88,89,18
2334,47,1225,4,2024-10-18,9,88,95,10
2335,43,1245,4,2024-10-18,9,88,99,9
2336,37,1265,4,2024-10-18,9,88,100,9
2337,29,1285,4,2024-10-18,9,90,96,15
2338,31,1305,4,2024-10-18,9,90,96,15
2339,1,365,5,2024-10-19,14,79,3,12
2340,0,385,5,2024-10-19,14,79,3,12
2341,0,405,5,2024-10-19,14,80,3,11
2342,0,425,5,2024-10-19,14,79,3,11
2343,0,445,5,2024-10-19,14,79,3,11
2344,0,465,5,2024-10-19,14,80,3,11
2345,0,485,5,2024-10-19,14,79,4,11
2346,10,505,5,2024-10-19,14,79,4,11
2347,18,525,5,2024-10-19,14,79,5,11
2348,15,545,5,2024-10-19,14,78,5,11
2349,19,565,5,2024-10-19,14,78,5,11
2350,23,585,5,2024-10-19,14,77,5,11
2351,21,605,5,2024-10-19,14,76,5,11
2352,25,625,5,2024-10-19,14,75,5,11
2353,31,645,5,2024-10-19,14,75,5,11
2354,35,665,5,2024-10-19,14,74,4,12
2355,38,685,5,2024-10-19,14,74,4,12
2356,37,705,5,2024-10-19,14,74,3,12
2357,37,725,5,2024-10-19,14,74,3,12
2358,27,746,5,2024-10-19,14,74,3,11
2359,18,765,5,2024-10-19,14,73,3,11
2360,23,785,5,2024-10-19,14,73,3,11
2361,21,805,5,2024-10-19,14,72,2,11
2362,26,825,5,2024-10-19,14,72,2,11
2363,22,845,5,2024-10-19,14,72,2,11
2364,20,865,5,2024-10-19,15,70,2,11
2365,19,885,5,2024-10-19,15,70,2,11
2366,23,905,5,2024-10-19,15,70,2,11
2367,26,925,5,2024-10-19,6,85,23,13
2368,32,945,5,2024-10-19,6,85,23,13
2369,35,965,5,2024-10-19,6,86,23,12
2370,33,985,5,2024-10-19,6,86,22,12
2371,26,1005,5,2024-10-19,6,87,33,13
2372,27,1025,5,2024-10-19,6,87,35,13
2373,28,1045,5,2024-10-19,6,87,35,13
2374,26,1065,5,2024-10-19,6,87,33,13
2375,25,1085,5,2024-10-19,6,86,35,13
2376,27,1105,5,2024-10-19,6,87,33,13
2377,19,1125,5,2024-10-19,6,87,35,13
2378,29,1145,5,2024-10-19,6,87,35,13
2379,29,1165,5,2024-10-19,6,88,34,13
2380,26,1185,5,2024-10-19,6,90,32,13
2381,35,1205,5,2024-10-19,6,90,32,13
2382,30,1225,5,2024-10-19,6,90,33,13
2383,24,1245,5,2024-10-19,6,89,22,13
2384,0,1265,5,2024-10-19,6,89,22,13
2385,0,1285,5,2024-10-19,6,90,21,13
2386,0,1305,5,2024-10-19,6,90,21,13
2387,0,365,6,2024-10-20,15,79,73,29
2388,0,385,6,2024-10-20,15,78,65,29
2389,0,405,6,2024-10-20,15,78,56,28
2390,0,425,6,2024-10-20,15,78,56,28
2391,0,446,6,2024-10-20,15,78,50,28
2392,0,465,6,2024-10-20,15,78,60,28
2393,2,485,6,2024-10-20,15,78,76,28
2394,11,505,6,2024-10-20,15,78,94,29
2395,17,525,6,2024-10-20,15,78,98,29
2396,14,545,6,2024-10-20,15,78,100,29
2397,18,565,6,2024-10-20,15,78,100,29
2398,13,585,6,2024-10-20,15,77,100,29
2399,6,605,6,2024-10-20,15,75,100,29
2400,9,625,6,2024-10-20,15,77,100,29
2401,9,645,6,2024-10-20,15,77,100,28
2402,8,665,6,2024-10-20,15,77,100,28
2403,6,685,6,2024-10-20,15,75,96,29
2404,10,705,6,2024-10-20,15,74,90,28
2405,15,725,6,2024-10-20,15,74,90,28
2406,13,745,6,2024-10-20,14,74,83,27
2407,12,765,6,2024-10-20,14,74,83,27
2408,7,785,6,2024-10-20,14,73,77,27
2409,7,806,6,2024-10-20,15,71,66,28
2410,4,825,6,2024-10-20,15,71,66,28
2411,4,845,6,2024-10-20,15,69,61,28
2412,5,865,6,2024-10-20,17,65,58,28
2413,10,885,6,2024-10-20,17,65,48,28
2414,15,905,6,2024-10-20,9,73,65,30
2415,18,925,6,2024-10-20,9,72,63,31
2416,19,945,6,2024-10-20,9,72,63,31
2417,19,965,6,2024-10-20,9,73,40,31
2418,22,985,6,2024-10-20,9,73,40,31
2419,19,1005,6,2024-10-20,9,73,24,31
2420,18,1025,6,2024-10-20,9,73,24,31
2421,21,1045,6,2024-10-20,9,74,41,31
2422,19,1065,6,2024-10-20,9,74,61,31
2423,15,1085,6,2024-10-20,9,75,93,31
2424,12,1105,6,2024-10-20,9,76,32,36
2425,15,1125,6,2024-10-20,9,76,32,36
2426,17,1145,6,2024-10-20,9,76,59,34
2427,20,1165,6,2024-10-20,9,76,97,34
2428,18,1185,6,2024-10-20,9,76,97,34
2429,13,1205,6,2024-10-20,9,76,57,34
2430,14,1225,6,2024-10-20,9,76,64,34
2431,12,1245,6,2024-10-20,9,76,66,34
2432,0,1265,6,2024-10-20,9,78,60,39
2433,0,1285,6,2024-10-20,9,79,38,38
2434,0,1305,6,2024-10-20,9,78,14,38
2435,0,365,0,2024-10-21,13,72,24,29
2436,1,385,0,2024-10-21,13,72,24,29
2437,11,405,0,2024-10-21,13,72,24,28
2438,13,425,0,2024-10-21,13,72,24,27
2439,13,445,0,2024-10-21,13,73,24,21
2440,10,465,0,2024-10-21,13,72,24,20
2441,9,485,0,2024-10-21,13,72,24,20
2442,8,505,0,2024-10-21,13,72,24,20
2443,11,525,0,2024-10-21,13,72,24,19
2444,16,545,0,2024-10-21,13,72,24,19
2445,14,565,0,2024-10-21,13,73,24,20
2446,13,585,0,2024-10-21,13,73,24,20
2447,8,605,0,2024-10-21,13,72,24,19
2448,11,625,0,2024-10-21,13,72,32,22
2449,12,645,0,2024-10-21,13,72,32,22
2450,10,665,0,2024-10-21,14,69,23,22
2451,13,685,0,2024-10-21,14,68,22,22
2452,14,705,0,2024-10-21,14,69,23,22
2453,13,725,0,2024-10-21,14,69,23,22
2454,16,745,0,2024-10-21,13,69,11,22
2455,9,765,0,2024-10-21,14,69,16,21
2456,15,785,0,2024-10-21,14,69,7,22
2457,15,805,0,2024-10-21,14,69,7,22
2458,18,825,0,2024-10-21,14,69,61,22
2459,15,845,0,2024-10-21,14,69,6,22
2460,7,865,0,2024-10-21,15,70,22,19
2461,5,885,0,2024-10-21,15,68,83,23
2462,9,905,0,2024-10-21,15,68,83,23
2463,24,925,0,2024-10-21,8,80,54,25
2464,25,945,0,2024-10-21,8,80,65,24
2465,29,965,0,2024-10-21,8,81,52,22
2466,26,985,0,2024-10-21,8,81,52,22
2467,30,1005,0,2024-10-21,8,81,38,22
2468,34,1025,0,2024-10-21,8,81,38,25
2469,23,1045,0,2024-10-21,8,81,33,22
2470,21,1065,0,2024-10-21,8,81,33,22
2471,23,1085,0,2024-10-21,8,82,24,22
2472,20,1105,0,2024-10-21,8,82,24,19
2473,15,1125,0,2024-10-21,8,82,24,19
2474,16,1145,0,2024-10-21,8,82,24,22
2475,14,1165,0,2024-10-21,8,82,24,22
2476,19,1185,0,2024-10-21,8,82,51,21
2477,33,1205,0,2024-10-21,8,83,62,21
2478,27,1225,0,2024-10-21,8,82,49,23
2479,31,1245,0,2024-10-21,8,82,49,23
2480,34,1265,0,2024-10-21,8,82,13,22
2481,25,1285,0,2024-10-21,8,82,13,22
2482,21,1305,0,2024-10-21,8,82,24,22
2483,1,365,1,2024-10-22,13,74,4,18
2484,2,385,1,2024-10-22,13,74,9,18
2485,15,405,1,2024-10-22,13,74,8,18
2486,20,425,1,2024-10-22,13,74,8,18
2487,25,445,1,2024-10-22,14,73,11,18
2488,26,465,1,2024-10-22,14,73,11,18
2489,23,486,1,2024-10-22,14,72,10,20
2490,16,505,1,2024-10-22,14,72,10,20
2491,25,525,1,2024-10-22,14,70,7,19
2492,29,545,1,2024-10-22,14,70,7,19
2493,28,565,1,2024-10-22,14,70,15,20
2494,24,585,1,2024-10-22,14,70,15,20
2495,25,605,1,2024-10-22,14,68,10,20
2496,17,625,1,2024-10-22,14,66,6,19
2497,17,645,1,2024-10-22,13,68,7,19
2498,18,665,1,2024-10-22,14,66,7,18
2499,21,685,1,2024-10-22,14,66,7,18
2500,21,705,1,2024-10-22,13,65,48,18
2501,20,725,1,2024-10-22,13,65,48,18
2502,21,745,1,2024-10-22,14,65,2,20
2503,21,765,1,2024-10-22,14,65,2,20
2504,19,785,1,2024-10-22,13,65,12,20
2505,15,805,1,2024-10-22,14,62,24,22
2506,21,825,1,2024-10-22,14,62,24,21
2507,21,845,1,2024-10-22,14,64,21,20
2508,20,865,1,2024-10-22,15,63,1,25
2509,17,885,1,2024-10-22,15,61,2,23
2510,22,905,1,2024-10-22,9,75,7,24
2511,28,925,1,2024-10-22,9,75,7,24
2512,28,945,1,2024-10-22,9,75,35,21
2513,24,965,1,2024-10-22,9,75,49,21
2514,27,985,1,2024-10-22,9,78,6,20
2515,35,1005,1,2024-10-22,9,78,6,20
2516,32,1025,1,2024-10-22,9,79,6,19
2517,35,1045,1,2024-10-22,9,78,6,17
2518,31,1065,1,2024-10-22,9,78,6,17
2519,29,1085,1,2024-10-22,9,79,6,15
2520,31,1105,1,2024-10-22,9,80,6,13
2521,30,1125,1,2024-10-22,8,79,6,14
2522,35,1145,1,2024-10-22,8,81,6,13
2523,32,1165,1,2024-10-22,8,81,6,13
